x-axis,1
second,Volt
-27.75000E-06,+18.50841784105E+00
-27.73400E-06,+18.50841784105E+00
-27.71800E-06,+18.54861884564E+00
-27.70200E-06,+18.54861884564E+00
-27.68600E-06,+18.50841784105E+00
-27.67000E-06,+18.54861884564E+00
-27.65400E-06,+18.54861884564E+00
-27.63800E-06,+18.54861884564E+00
-27.62200E-06,+18.54861884564E+00
-27.60600E-06,+18.54861884564E+00
-27.59000E-06,+18.54861884564E+00
-27.57400E-06,+18.50841784105E+00
-27.55800E-06,+18.50841784105E+00
-27.54200E-06,+18.54861884564E+00
-27.52600E-06,+18.50841784105E+00
-27.51000E-06,+18.54861884564E+00
-27.49400E-06,+18.54861884564E+00
-27.47800E-06,+18.54861884564E+00
-27.46200E-06,+18.54861884564E+00
-27.44600E-06,+18.50841784105E+00
-27.43000E-06,+18.54861884564E+00
-27.41400E-06,+18.50841784105E+00
-27.39800E-06,+18.54861884564E+00
-27.38200E-06,+18.54861884564E+00
-27.36600E-06,+18.54861884564E+00
-27.35000E-06,+18.54861884564E+00
-27.33400E-06,+18.50841784105E+00
-27.31800E-06,+18.54861884564E+00
-27.30200E-06,+18.50841784105E+00
-27.28600E-06,+18.50841784105E+00
-27.27000E-06,+18.50841784105E+00
-27.25400E-06,+18.50841784105E+00
-27.23800E-06,+18.50841784105E+00
-27.22200E-06,+18.50841784105E+00
-27.20600E-06,+18.54861884564E+00
-27.19000E-06,+18.54861884564E+00
-27.17400E-06,+18.54861884564E+00
-27.15800E-06,+18.50841784105E+00
-27.14200E-06,+18.54861884564E+00
-27.12600E-06,+18.50841784105E+00
-27.11000E-06,+18.50841784105E+00
-27.09400E-06,+18.50841784105E+00
-27.07800E-06,+18.50841784105E+00
-27.06200E-06,+18.50841784105E+00
-27.04600E-06,+18.50841784105E+00
-27.03000E-06,+18.54861884564E+00
-27.01400E-06,+18.50841784105E+00
-26.99800E-06,+18.50841784105E+00
-26.98200E-06,+18.50841784105E+00
-26.96600E-06,+18.50841784105E+00
-26.95000E-06,+18.54861884564E+00
-26.93400E-06,+18.54861884564E+00
-26.91800E-06,+18.50841784105E+00
-26.90200E-06,+18.50841784105E+00
-26.88600E-06,+18.50841784105E+00
-26.87000E-06,+18.50841784105E+00
-26.85400E-06,+18.50841784105E+00
-26.83800E-06,+18.50841784105E+00
-26.82200E-06,+18.50841784105E+00
-26.80600E-06,+18.50841784105E+00
-26.79000E-06,+18.54861884564E+00
-26.77400E-06,+18.50841784105E+00
-26.75800E-06,+18.50841784105E+00
-26.74200E-06,+18.50841784105E+00
-26.72600E-06,+18.50841784105E+00
-26.71000E-06,+18.46821683645E+00
-26.69400E-06,+18.50841784105E+00
-26.67800E-06,+18.50841784105E+00
-26.66200E-06,+18.54861884564E+00
-26.64600E-06,+18.50841784105E+00
-26.63000E-06,+18.50841784105E+00
-26.61400E-06,+18.50841784105E+00
-26.59800E-06,+18.50841784105E+00
-26.58200E-06,+18.50841784105E+00
-26.56600E-06,+18.50841784104E+00
-26.55000E-06,+18.50841784105E+00
-26.53400E-06,+18.50841784105E+00
-26.51800E-06,+18.50841784105E+00
-26.50200E-06,+18.50841784105E+00
-26.48600E-06,+18.46821683645E+00
-26.47000E-06,+18.50841784105E+00
-26.45400E-06,+18.50841784105E+00
-26.43800E-06,+18.50841784105E+00
-26.42200E-06,+18.50841784105E+00
-26.40600E-06,+18.50841784104E+00
-26.39000E-06,+18.50841784105E+00
-26.37400E-06,+18.50841784105E+00
-26.35800E-06,+18.50841784105E+00
-26.34200E-06,+18.50841784105E+00
-26.32600E-06,+18.50841784105E+00
-26.31000E-06,+18.50841784105E+00
-26.29400E-06,+18.50841784105E+00
-26.27800E-06,+18.50841784105E+00
-26.26200E-06,+18.50841784105E+00
-26.24600E-06,+18.50841784105E+00
-26.23000E-06,+18.46821683645E+00
-26.21400E-06,+18.50841784105E+00
-26.19800E-06,+18.50841784105E+00
-26.18200E-06,+18.50841784105E+00
-26.16600E-06,+18.54861884564E+00
-26.15000E-06,+18.46821683645E+00
-26.13400E-06,+18.50841784104E+00
-26.11800E-06,+18.50841784105E+00
-26.10200E-06,+18.46821683645E+00
-26.08600E-06,+18.50841784105E+00
-26.07000E-06,+18.50841784105E+00
-26.05400E-06,+18.50841784105E+00
-26.03800E-06,+18.46821683645E+00
-26.02200E-06,+18.50841784104E+00
-26.00600E-06,+18.50841784105E+00
-25.99000E-06,+18.46821683645E+00
-25.97400E-06,+18.46821683645E+00
-25.95800E-06,+18.50841784105E+00
-25.94200E-06,+18.50841784105E+00
-25.92600E-06,+18.46821683645E+00
-25.91000E-06,+18.46821683645E+00
-25.89400E-06,+18.50841784105E+00
-25.87800E-06,+18.50841784105E+00
-25.86200E-06,+18.46821683645E+00
-25.84600E-06,+18.46821683645E+00
-25.83000E-06,+18.50841784105E+00
-25.81400E-06,+18.46821683645E+00
-25.79800E-06,+18.46821683645E+00
-25.78200E-06,+18.46821683645E+00
-25.76600E-06,+18.46821683645E+00
-25.75000E-06,+18.46821683645E+00
-25.73400E-06,+18.46821683645E+00
-25.71800E-06,+18.46821683645E+00
-25.70200E-06,+18.46821683645E+00
-25.68600E-06,+18.50841784105E+00
-25.67000E-06,+18.46821683645E+00
-25.65400E-06,+18.46821683645E+00
-25.63800E-06,+18.50841784105E+00
-25.62200E-06,+18.46821683645E+00
-25.60600E-06,+18.46821683645E+00
-25.59000E-06,+18.46821683645E+00
-25.57400E-06,+18.46821683645E+00
-25.55800E-06,+18.46821683645E+00
-25.54200E-06,+18.46821683645E+00
-25.52600E-06,+18.46821683645E+00
-25.51000E-06,+18.46821683645E+00
-25.49400E-06,+18.46821683645E+00
-25.47800E-06,+18.46821683645E+00
-25.46200E-06,+18.50841784105E+00
-25.44600E-06,+18.46821683645E+00
-25.43000E-06,+18.46821683645E+00
-25.41400E-06,+18.46821683647E+00
-25.39800E-06,+18.42801583186E+00
-25.38200E-06,+18.46821683645E+00
-25.36600E-06,+18.42801583187E+00
-25.35000E-06,+18.50841784105E+00
-25.33400E-06,+18.46821683645E+00
-25.31800E-06,+18.46821683645E+00
-25.30200E-06,+18.46821683645E+00
-25.28600E-06,+18.50841784103E+00
-25.27000E-06,+18.42801583186E+00
-25.25400E-06,+18.46821683645E+00
-25.23800E-06,+18.42801583186E+00
-25.22200E-06,+18.46821683645E+00
-25.20600E-06,+18.46821683645E+00
-25.19000E-06,+18.46821683645E+00
-25.17400E-06,+18.46821683645E+00
