x-axis,1,2
second,Volt,Volt
-3.72000E-06,,
-3.71000E-06,+90.13807774E-03,+296.44472789767E+00
-3.70000E-06,-10.36443561E-03,+296.44472789764E+00
-3.69000E-06,+90.13807774E-03,+292.42462730408E+00
-3.68000E-06,+90.13807774E-03,+294.43467760086E+00
-3.67000E-06,-10.36443561E-03,+290.41457700734E+00
-3.66000E-06,+90.13807774E-03,+292.42462730408E+00
-3.65000E-06,-211.36946231E-03,+286.39447641374E+00
-3.64000E-06,+90.13807774E-03,+290.41457700729E+00
-3.63000E-06,+90.13807774E-03,+294.43467760088E+00
-3.62000E-06,+190.64059108E-03,+292.42462730408E+00
-3.61000E-06,+90.13807774E-03,+294.43467760088E+00
-3.60000E-06,+90.13807774E-03,+292.42462730408E+00
-3.59000E-06,+190.64059108E-03,+292.42462730408E+00
-3.58000E-06,+90.13807774E-03,+296.44472789764E+00
-3.57000E-06,+90.13807774E-03,+294.43467760089E+00
-3.56000E-06,+90.13807774E-03,+292.42462730408E+00
-3.55000E-06,+90.13807774E-03,+294.43467760089E+00
-3.54000E-06,-10.36443561E-03,+294.43467760085E+00
-3.53000E-06,+90.13807774E-03,+294.43467760089E+00
-3.52000E-06,+190.64059109E-03,+290.41457700731E+00
-3.51000E-06,+90.13807774E-03,+294.43467760089E+00
-3.50000E-06,-110.86694896E-03,+294.43467760088E+00
-3.49000E-06,+90.13807774E-03,+292.42462730408E+00
-3.48000E-06,+291.14310443E-03,+294.43467760085E+00
-3.47000E-06,+291.14310443E-03,+298.45477819446E+00
-3.46000E-06,+90.13807774E-03,+296.44472789764E+00
-3.45000E-06,-10.36443561E-03,+292.42462730408E+00
-3.44000E-06,+90.13807774E-03,+292.42462730408E+00
-3.43000E-06,-10.36443561E-03,+294.43467760089E+00
-3.42000E-06,+90.13807774E-03,+296.44472789764E+00
-3.41000E-06,+391.64561778E-03,+294.43467760083E+00
-3.40000E-06,+90.13807774E-03,+296.44472789764E+00
-3.39000E-06,-10.36443561E-03,+296.44472789764E+00
-3.38000E-06,+90.13807774E-03,+292.42462730408E+00
-3.37000E-06,+90.13807774E-03,+294.43467760090E+00
-3.36000E-06,+90.13807774E-03,+296.44472789764E+00
-3.35000E-06,-110.86694896E-03,+300.46482849121E+00
-3.34000E-06,-10.36443561E-03,+290.41457700732E+00
-3.33000E-06,-110.86694896E-03,+296.44472789764E+00
-3.32000E-06,-110.86694896E-03,+296.44472789764E+00
-3.31000E-06,-10.36443561E-03,+288.40452671051E+00
-3.30000E-06,-10.36443561E-03,+292.42462730408E+00
