x-axis,2
second,Volt
-6.30000E-06,-21.99152112E-03
-6.29000E-06,-126.51413679E-03
-6.28000E-06,-21.99152112E-03
-6.27000E-06,+82.53109455E-03
-6.26000E-06,-21.99152112E-03
-6.25000E-06,+82.53109455E-03
-6.24000E-06,+82.53109455E-03
-6.23000E-06,-231.03675246E-03
-6.22000E-06,+82.53109455E-03
-6.21000E-06,+82.53109455E-03
-6.20000E-06,-21.99152112E-03
-6.19000E-06,+82.53109455E-03
-6.18000E-06,+82.53109455E-03
-6.17000E-06,+82.53109455E-03
-6.16000E-06,+82.53109455E-03
-6.15000E-06,+82.53109455E-03
-6.14000E-06,+82.53109455E-03
-6.13000E-06,+187.05371022E-03
-6.12000E-06,-21.99152112E-03
-6.11000E-06,-126.51413679E-03
-6.10000E-06,-21.99152112E-03
-6.09000E-06,+187.05371022E-03
-6.08000E-06,-21.99152112E-03
-6.07000E-06,-21.99152112E-03
-6.06000E-06,-21.99152112E-03
-6.05000E-06,-21.99152112E-03
-6.04000E-06,-21.99152112E-03
-6.03000E-06,-126.51413679E-03
-6.02000E-06,-21.99152112E-03
-6.01000E-06,+82.53109455E-03
-6.00000E-06,+82.53109455E-03
-5.99000E-06,-21.99152112E-03
-5.98000E-06,-21.99152112E-03
-5.97000E-06,+82.53109455E-03
-5.96000E-06,+82.53109455E-03
-5.95000E-06,-126.51413679E-03
-5.94000E-06,-21.99152112E-03
-5.93000E-06,-21.99152112E-03
-5.92000E-06,-21.99152112E-03
-5.91000E-06,-21.99152112E-03
-5.90000E-06,+187.05371022E-03
-5.89000E-06,+82.53109455E-03
-5.88000E-06,-21.99152112E-03
-5.87000E-06,+82.53109455E-03
-5.86000E-06,+82.53109455E-03
-5.85000E-06,-21.99152112E-03
-5.84000E-06,+82.53109455E-03
-5.83000E-06,-21.99152112E-03
-5.82000E-06,+187.05371022E-03
-5.81000E-06,-21.99152112E-03
-5.80000E-06,-21.99152112E-03
-5.79000E-06,+187.05371022E-03
-5.78000E-06,-21.99152112E-03
-5.77000E-06,+187.05371022E-03
-5.76000E-06,-21.99152112E-03
-5.75000E-06,-21.99152112E-03
-5.74000E-06,-126.51413679E-03
-5.73000E-06,-126.51413679E-03
-5.72000E-06,-21.99152112E-03
-5.71000E-06,+82.53109455E-03
-5.70000E-06,-21.99152112E-03
-5.69000E-06,+82.53109455E-03
-5.68000E-06,-21.99152112E-03
-5.67000E-06,-21.99152112E-03
-5.66000E-06,+82.53109455E-03
-5.65000E-06,-21.99152112E-03
-5.64000E-06,+82.53109455E-03
-5.63000E-06,+82.53109455E-03
-5.62000E-06,-21.99152112E-03
-5.61000E-06,-21.99152112E-03
-5.60000E-06,-21.99152112E-03
-5.59000E-06,-21.99152112E-03
-5.58000E-06,-21.99152112E-03
-5.57000E-06,-21.99152112E-03
-5.56000E-06,-126.51413679E-03
-5.55000E-06,+82.53109455E-03
-5.54000E-06,-21.99152112E-03
-5.53000E-06,-21.99152112E-03
-5.52000E-06,-126.51413679E-03
-5.51000E-06,-21.99152112E-03
-5.50000E-06,-231.03675246E-03
-5.49000E-06,-21.99152112E-03
-5.48000E-06,+82.53109455E-03
-5.47000E-06,+82.53109455E-03
-5.46000E-06,-21.99152112E-03
-5.45000E-06,-21.99152112E-03
-5.44000E-06,-21.99152112E-03
-5.43000E-06,-21.99152112E-03
-5.42000E-06,-21.99152112E-03
-5.41000E-06,-126.51413679E-03
-5.40000E-06,-126.51413679E-03
-5.39000E-06,+82.53109455E-03
-5.38000E-06,-21.99152112E-03
-5.37000E-06,+82.53109455E-03
-5.36000E-06,-21.99152112E-03
-5.35000E-06,+82.53109455E-03
-5.34000E-06,-21.99152112E-03
-5.33000E-06,-21.99152112E-03
-5.32000E-06,+82.53109455E-03
-5.31000E-06,+82.53109455E-03
-5.30000E-06,+82.53109455E-03
-5.29000E-06,-126.51413679E-03
-5.28000E-06,-21.99152112E-03
-5.27000E-06,+82.53109455E-03
-5.26000E-06,-21.99152112E-03
-5.25000E-06,-21.99152112E-03
-5.24000E-06,-231.03675246E-03
-5.23000E-06,-21.99152112E-03
-5.22000E-06,-21.99152112E-03
-5.21000E-06,-126.51413679E-03
-5.20000E-06,-21.99152112E-03
-5.19000E-06,+82.53109455E-03
-5.18000E-06,+187.05371022E-03
-5.17000E-06,-126.51413679E-03
-5.16000E-06,+82.53109455E-03
-5.15000E-06,-21.99152111E-03
-5.14000E-06,-21.99152112E-03
-5.13000E-06,-21.99152112E-03
-5.12000E-06,-21.99152112E-03
-5.11000E-06,-21.99152112E-03
-5.10000E-06,+187.05371022E-03
-5.09000E-06,+82.53109455E-03
-5.08000E-06,-21.99152112E-03
-5.07000E-06,+82.53109455E-03
-5.06000E-06,-126.51413679E-03
-5.05000E-06,+187.05371022E-03
-5.04000E-06,+82.53109456E-03
-5.03000E-06,+82.53109455E-03
