x-axis,1,2
second,Volt,Volt
-5.000000E-06,+23.761618564604E+00,+23.795474158105E+00
-4.995000E-06,+23.778176969874E+00,+23.781516406839E+00
-4.990000E-06,+23.796955632348E+00,+23.732156759001E+00
-4.985000E-06,+23.883311286594E+00,+23.834167626657E+00
-4.980000E-06,+23.794063365628E+00,+23.749730164263E+00
-4.975000E-06,+23.853452733485E+00,+23.748510461534E+00
-4.970000E-06,+23.815573181108E+00,+23.742210267376E+00
-4.965000E-06,+23.763069560551E+00,+23.722598495711E+00
-4.960000E-06,+23.839001449228E+00,+23.812765940409E+00
-4.955000E-06,+23.838597206166E+00,+23.801102305017E+00
-4.950000E-06,+23.860119988545E+00,+23.726836108535E+00
-4.945000E-06,+23.829985564669E+00,+23.722062450127E+00
-4.940000E-06,+23.785750611143E+00,+23.747892151530E+00
-4.935000E-06,+23.848028679823E+00,+23.731607776674E+00
-4.930000E-06,+23.807848151299E+00,+23.727920473022E+00
-4.925000E-06,+23.751450571109E+00,+23.746129768991E+00
-4.920000E-06,+23.773139653962E+00,+23.761567616416E+00
-4.915000E-06,+23.860379002343E+00,+23.783974388133E+00
-4.910000E-06,+23.843379722522E+00,+23.802843789739E+00
-4.905000E-06,+23.786985384057E+00,+23.733861755472E+00
-4.900000E-06,+23.786006059044E+00,+23.741577362071E+00
-4.895000E-06,+23.761780650836E+00,+23.763073254350E+00
-4.890000E-06,+23.849751980640E+00,+23.709445807953E+00
-4.885000E-06,+23.796731629176E+00,+23.742717454069E+00
-4.880000E-06,+23.784124886237E+00,+23.679286277963E+00
-4.875000E-06,+23.765325800898E+00,+23.758396123953E+00
-4.870000E-06,+23.778679761366E+00,+23.829578731486E+00
-4.865000E-06,+23.740685776109E+00,+23.824408677984E+00
-4.860000E-06,+23.800409365776E+00,+23.843789578532E+00
-4.855000E-06,+23.761197140401E+00,+23.762199194875E+00
-4.850000E-06,+23.790587912645E+00,+23.779554334051E+00
-4.845000E-06,+23.853439766587E+00,+23.787128631604E+00
-4.840000E-06,+23.791530606169E+00,+23.758104881365E+00
-4.835000E-06,+23.852340497762E+00,+23.798069136197E+00
-4.830000E-06,+23.777089047087E+00,+23.795209120716E+00
-4.825000E-06,+23.835896201199E+00,+23.786879516361E+00
-4.820000E-06,+23.757632539991E+00,+23.814397960377E+00
-4.815000E-06,+23.751697914699E+00,+23.684779418345E+00
-4.810000E-06,+23.829003970449E+00,+23.782111165335E+00
-4.805000E-06,+23.768408681027E+00,+23.830137333443E+00
-4.800000E-06,+23.788796859783E+00,+23.807479787926E+00
