x-axis,F1
second,Volt
-11.60000E-06,+75.36954487E-03
-11.57500E-06,+78.37670397E-03
-11.55000E-06,+75.26079313E-03
-11.52500E-06,+74.16570059E-03
-11.50000E-06,+74.06752578E-03
-11.47500E-06,+75.36954487E-03
-11.45000E-06,+74.26117712E-03
-11.42500E-06,+76.94425193E-03
-11.40000E-06,+72.27837037E-03
-11.37500E-06,+78.51895898E-03
-11.35000E-06,+76.39450660E-03
-11.32500E-06,+75.40403429E-03
-11.30000E-06,+73.80704485E-03
-11.27500E-06,+75.10224059E-03
-11.25000E-06,+73.82444513E-03
-11.22500E-06,+74.27386873E-03
-11.20000E-06,+74.88713715E-03
-11.17500E-06,+74.53935658E-03
-11.15000E-06,+75.95436264E-03
-11.12500E-06,+72.56529918E-03
-11.10000E-06,+70.57715445E-03
-11.07500E-06,+74.14722393E-03
-11.05000E-06,+72.96182936E-03
-11.02500E-06,+73.13258073E-03
-11.00000E-06,+72.88072435E-03
-10.97500E-06,+72.62052819E-03
-10.95000E-06,+71.09053064E-03
-10.92500E-06,+72.01880351E-03
-10.90000E-06,+71.01666969E-03
-10.87500E-06,+75.36954487E-03
-10.85000E-06,+73.95115321E-03
-10.82500E-06,+72.88684691E-03
-10.80000E-06,+72.23233779E-03
-10.77500E-06,+72.27595158E-03
-10.75000E-06,+72.82098765E-03
-10.72500E-06,+72.77966433E-03
-10.70000E-06,+72.23233779E-03
-10.67500E-06,+72.23233779E-03
-10.65000E-06,+71.96052641E-03
-10.62500E-06,+70.69754075E-03
-10.60000E-06,+69.55713577E-03
-10.57500E-06,+73.80704485E-03
-10.55000E-06,+74.53695654E-03
-10.52500E-06,+74.19962399E-03
-10.50000E-06,+71.89695762E-03
-10.47500E-06,+75.28666854E-03
-10.45000E-06,+73.80704485E-03
-10.42500E-06,+72.65252675E-03
-10.40000E-06,+72.66855708E-03
-10.37500E-06,+72.77641350E-03
-10.35000E-06,+72.23233779E-03
-10.32500E-06,+72.52538272E-03
-10.30000E-06,+73.70228106E-03
-10.27500E-06,+72.58895796E-03
-10.25000E-06,+74.76578520E-03
-10.22500E-06,+70.80912731E-03
-10.20000E-06,+72.69485555E-03
-10.17500E-06,+70.65763074E-03
-10.15000E-06,+72.19114280E-03
-10.12500E-06,+74.78571384E-03
-10.10000E-06,+72.23233779E-03
-10.07500E-06,+72.21351659E-03
-10.05000E-06,+71.18424288E-03
-10.02500E-06,+72.23233779E-03
-10.00000E-06,+72.20996400E-03
-9.97500E-06,+72.23233779E-03
-9.95000E-06,+72.84436693E-03
-9.92500E-06,+73.07384951E-03
-9.90000E-06,+71.64268245E-03
-9.87500E-06,+70.99542970E-03
-9.85000E-06,+69.35229226E-03
-9.82500E-06,+72.39825158E-03
-9.80000E-06,+68.67736055E-03
-9.77500E-06,+70.42919290E-03
-9.75000E-06,+70.27772915E-03
-9.72500E-06,+70.25937436E-03
-9.70000E-06,+69.09513072E-03
-9.67500E-06,+67.62276866E-03
-9.65000E-06,+67.87462504E-03
-9.62500E-06,+68.12648141E-03
-9.60000E-06,+68.23721659E-03
-9.57500E-06,+67.98536021E-03
-9.55000E-06,+70.65763074E-03
-9.52500E-06,+69.05635451E-03
-9.50000E-06,+68.39006845E-03
-9.47500E-06,+67.52042366E-03
-9.45000E-06,+68.30078538E-03
-9.42500E-06,+65.94571661E-03
-9.40000E-06,+68.07157702E-03
-9.37500E-06,+64.45740215E-03
-9.35000E-06,+61.91323367E-03
-9.32500E-06,+60.14651006E-03
-9.30000E-06,+51.09140469E-03
-9.27500E-06,+377.09007339E-03
-9.25000E-06,+535.72111423E-03
-9.22500E-06,+535.72111423E-03
-9.20000E-06,+375.99222572E-03
-9.17500E-06,+261.42731558E-03
-9.15000E-06,+186.14955806E-03
-9.12500E-06,+167.36527052E-03
-9.10000E-06,+166.81268393E-03
-9.07500E-06,+164.73177619E-03
-9.05000E-06,+167.92098723E-03
-9.02500E-06,+169.24383791E-03
-9.00000E-06,+173.70389566E-03
-8.97500E-06,+171.29997943E-03
-8.95000E-06,+172.73282757E-03
-8.92500E-06,+172.94832653E-03
-8.90000E-06,+174.37996762E-03
-8.87500E-06,+174.30753463E-03
-8.85000E-06,+176.90467153E-03
-8.82500E-06,+176.66196120E-03
-8.80000E-06,+177.95760050E-03
