x-axis,F1
second,Volt
-20.97000E-06,+82.41648077E-03
-20.94500E-06,+48.57634949E-03
-20.92000E-06,+113.65089459E-03
-20.89500E-06,+41.12950378E-03
-20.87000E-06,+72.02948255E-03
-20.84500E-06,+77.84446621E-03
-20.82000E-06,+15.37873239E-03
-20.79500E-06,+48.17640559E-03
-20.77000E-06,+53.52528023E-03
-20.74500E-06,+32.92741942E-03
-20.72000E-06,+13.41581036E-03
-20.69500E-06,+26.82692728E-03
-20.67000E-06,+64.72902981E-03
-20.64500E-06,+49.18423421E-03
-20.62000E-06,+40.73052083E-03
-20.59500E-06,+12.20831447E-03
-20.57000E-06,+63.24020911E-03
-20.54500E-06,+83.65846549E-03
-20.52000E-06,+10.16452006E-03
-20.49500E-06,+18.68887519E-03
-20.47000E-06,+34.15953679E-03
-20.44500E-06,+58.44740977E-03
-20.42000E-06,+39.19287904E-03
-20.39500E-06,+44.84355148E-03
-20.37000E-06,+42.34657403E-03
-20.34500E-06,+37.73035564E-03
-20.32000E-06,+69.12797909E-03
-20.29500E-06,+49.92675781E-03
-20.27000E-06,+69.52973943E-03
-20.24500E-06,+63.27297526E-03
-20.22000E-06,+10.00716988E-03
-20.19500E-06,+65.34869206E-03
-20.17000E-06,+62.08964382E-03
-20.14500E-06,+83.28449076E-03
-20.12000E-06,+49.16186276E-03
-20.09500E-06,+52.17755554E-03
-20.07000E-06,+58.06932169E-03
-20.04500E-06,+55.02758943E-03
-20.02000E-06,+70.12703024E-03
-19.99500E-06,+14.42219755E-03
-19.97000E-06,-83.58532E-06
-19.94500E-06,+70.23189129E-03
-19.92000E-06,+37.94930055E-03
-19.89500E-06,+57.02307838E-03
-19.87000E-06,+108.70253807E-03
-19.84500E-06,+54.44308398E-03
-19.82000E-06,+52.97325968E-03
-19.79500E-06,+33.38443454E-03
-19.77000E-06,+59.50715329E-03
-19.74500E-06,+31.81570241E-03
-19.72000E-06,+45.28427728E-03
-19.69500E-06,+117.23387770E-03
-19.67000E-06,+36.07272365E-03
-19.64500E-06,+55.13704430E-03
-19.62000E-06,+28.50366114E-03
-19.59500E-06,+108.89367394E-03
-19.57000E-06,+83.26529513E-03
-19.54500E-06,+67.61398612E-03
-19.52000E-06,+66.24343294E-03
-19.49500E-06,+8.96849701E-03
-19.47000E-06,+72.33779608E-03
-19.44500E-06,+46.49962485E-03
-19.42000E-06,+3.74315169E-03
-19.39500E-06,+71.28489642E-03
-19.37000E-06,+48.92462459E-03
-19.34500E-06,+66.71606941E-03
-19.32000E-06,+32.49912741E-03
-19.29500E-06,+1.10476182E-03
-19.27000E-06,+76.54396884E-03
-19.24500E-06,+7.69042969E-03
-19.22000E-06,+101.33594364E-03
-19.19500E-06,+13.56466430E-03
-19.17000E-06,+16.44303457E-03
-19.14500E-06,+31.46020844E-03
-19.12000E-06,+61.79401019E-03
-19.09500E-06,+60.88637848E-03
-19.07000E-06,+37.25030108E-03
-19.04500E-06,+42.77992862E-03
-19.02000E-06,+20.24565401E-03
-18.99500E-06,+25.94140920E-03
-18.97000E-06,+56.11689982E-03
-18.94500E-06,+88.31649705E-03
-18.92000E-06,+12.50576454E-03
-18.89500E-06,+71.39225361E-03
-18.87000E-06,+22.66863809E-03
-18.84500E-06,+67.03189478E-03
-18.82000E-06,+51.82224908E-03
-18.79500E-06,+50.17454303E-03
-18.77000E-06,+57.26331660E-03
-18.74500E-06,+91.12833892E-03
-18.72000E-06,+37.80930612E-03
-18.69500E-06,+69.36043594E-03
-18.67000E-06,+64.15794254E-03
-18.64500E-06,+29.60528814E-03
-18.62000E-06,+71.52907220E-03
-18.59500E-06,+63.27898707E-03
-18.57000E-06,+44.95237353E-03
-18.54500E-06,+39.83149082E-03
-18.52000E-06,+64.24733460E-03
-18.49500E-06,+42.41125085E-03
-18.47000E-06,+133.44413315E-03
-18.44500E-06,+46.56887206E-03
-18.42000E-06,+74.79225722E-03
-18.39500E-06,+20.50402142E-03
-18.37000E-06,+52.14188310E-03
-18.34500E-06,+76.83243049E-03
-18.32000E-06,+33.46319752E-03
-18.29500E-06,+55.87686083E-03
-18.27000E-06,+21.48397070E-03
-18.24500E-06,+79.10990052E-03
-18.22000E-06,+48.45791790E-03
-18.19500E-06,-3.11302757607E+00
-18.17000E-06,-6.48707045525E+00
-18.14500E-06,-6.80459223089E+00
-18.12000E-06,-5.56233220238E+00
-18.09500E-06,-4.09642166578E+00
-18.07000E-06,-3.54329526889E+00
-18.04500E-06,-3.30169754786E+00
-18.02000E-06,-2.76459832145E+00
-17.99500E-06,-1.70025598729E+00
-17.97000E-06,-822.13998040E-03
