Tiempo,Volt
7.14e-06,0.5995747224934422
7.17e-06,0.5997694494842337
7.19e-06,0.599964773083569
7.22e-06,0.6001607071242686
7.24e-06,0.6003572896220094
7.27e-06,0.6005545823184152
7.29e-06,0.6007526701687603
7.32e-06,0.6009516607758579
7.34e-06,0.6011516837718196
7.37e-06,0.6013528901494936
7.39e-06,0.6015554515455042
7.42e-06,0.6017595594769206
7.44e-06,0.6019654245336868
7.47e-06,0.6021732755290431
7.49e-06,0.6023833586102585
7.52e-06,0.6025959363320817
7.54e-06,0.6028112866953943
7.57e-06,0.6030297021536257
7.59e-06,0.6032514885895536
7.62e-06,0.6034769642651734
7.64e-06,0.6037064587473747
7.67e-06,0.603940311812207
7.69e-06,0.604178872330554
7.72e-06,0.6044224971380739
7.74e-06,0.6046715498922796
7.77e-06,0.6049263999196577
7.79e-06,0.6051874210557274
7.82e-06,0.6054549904809559
7.84e-06,0.6057294875554246
7.87e-06,0.6060112926551506
7.89e-06,0.6063007860129336
7.92e-06,0.6065983465665751
7.94e-06,0.6069043508172975
7.97e-06,0.6072191717011342
7.99e-06,0.6075431774760275
8.02e-06,0.6078767306273168
8.04e-06,0.6082201867942373
8.07e-06,0.6085738937199894
8.09e-06,0.6089381902278653
8.12e-06,0.6093134052258451
8.14e-06,0.6096998567419853
8.17e-06,0.6100978509928486
8.19e-06,0.6105076814871135
8.22e-06,0.6109296281664206
8.24e-06,0.6113639565853982
8.27e-06,0.6118109171327107
8.29e-06,0.6122707442948561
8.32e-06,0.6127436559643269
8.34e-06,0.6132298527936376
8.37e-06,0.6137295175965808
8.39e-06,0.6142428147979715
8.42e-06,0.6147698899330024
8.44e-06,0.6153108691971975
8.47e-06,0.6158658590478305
8.49e-06,0.6164349458575421
8.52e-06,0.6170181956207411
8.54e-06,0.6176156537132615
8.57e-06,0.6182273447055936
8.59e-06,0.6188532722298808
8.62e-06,0.6194934189007371
8.64e-06,0.6201477462898026
8.67e-06,0.6208161949538219
8.69e-06,0.6214986845158983
8.72e-06,0.6221951137994405
8.74e-06,0.6229053610141938
8.77e-06,0.6236292839936143
8.79e-06,0.6243667204827273
8.82e-06,0.6251174884754787
8.84e-06,0.6258813866004731
8.87e-06,0.6266581945538817
8.89e-06,0.6274476735781744
8.92e-06,0.6282495669852423
8.94e-06,0.6290636007223516
8.97e-06,0.6298894839792867
8.99e-06,0.6307269098349296
9.02e-06,0.6315755559414455
9.04e-06,0.6324350852441434
9.07e-06,0.6333051467350167
9.09e-06,0.634185376237878
9.12e-06,0.6350753972229395
9.14e-06,0.6359748216486302
9.17e-06,0.6368832508283734
9.19e-06,0.6378002763200021
9.22e-06,0.6387254808354461
9.24e-06,0.6396584391682751
9.27e-06,0.6405987191366603
9.29e-06,0.6415458825392794
9.32e-06,0.642499486121677
9.34e-06,0.6434590825505737
9.37e-06,0.6444242213936072
9.39e-06,0.6453944501019954
9.42e-06,0.646369314993606
9.44e-06,0.6473483622339352
9.47e-06,0.6483311388125143
9.49e-06,0.6493171935122836
9.52e-06,0.6503060778695074
9.54e-06,0.6512973471218372
9.57e-06,0.6522905611421718
9.59e-06,0.6532852853560114
9.62e-06,0.6542810916400588
9.64e-06,0.6552775591998735
9.67e-06,0.6562742754244542
9.69e-06,0.6572708367156952
9.72e-06,0.6582668492907273
9.74e-06,0.6592619299552503
9.77e-06,0.660255706846026
9.79e-06,0.6612478201408072
9.82e-06,0.6622379227340628
9.84e-06,0.6632256808769502
9.87e-06,0.6642107747800954
9.89e-06,0.6651928991778353
9.92e-06,0.6661717638526896
9.94e-06,0.6671470941189295
9.97e-06,0.6681186312642302
9.99e-06,0.6690861329485028
1e-05,0.6700493735591129
1e-05,0.6710081445218151
1.01e-05,0.6719622545668515
1.01e-05,0.672911529949769
1.01e-05,0.6738558146266458
1.01e-05,0.674794970383525
1.02e-05,0.6757288769199762
1.02e-05,0.6766574318868277
1.02e-05,0.6775805508782257
1.02e-05,0.6784981673782992
1.03e-05,0.6794102326628241
1.03e-05,0.6803167156563891
1.03e-05,0.6812176027456959
1.03e-05,0.6821128975497117
1.04e-05,0.6830026206475278
1.04e-05,0.6838868092648631
1.04e-05,0.6847655169202669
1.04e-05,0.6856388130321701
1.05e-05,0.6865067824880319
1.05e-05,0.6873695251769221
1.05e-05,0.68822715548697
1.05e-05,0.6890798017691905
1.06e-05,0.6899276057692864
1.06e-05,0.6907707220290966
1.06e-05,0.6916093172594359
1.06e-05,0.6924435696861294
1.07e-05,0.6932736683711246
1.07e-05,0.6940998125106005
1.07e-05,0.6949222107120587
1.07e-05,0.6957410802524219
1.08e-05,0.6965566463192054
1.08e-05,0.6973691412368699
1.08e-05,0.6981788036804756
1.08e-05,0.6989858778788077
1.09e-05,0.6997906128091352
1.09e-05,0.7005932613857965
1.09e-05,0.701394079644799
1.09e-05,0.702193325926631
1.1e-05,0.7029912600594729
1.1e-05,0.7037881425449823
1.1e-05,0.7045842337488216
1.1e-05,0.7053797930980602
1.11e-05,0.7061750782875716
1.11e-05,0.706970344497497
1.11e-05,0.707765843623825
1.11e-05,0.7085618235240788
1.12e-05,0.7093585272800658
1.12e-05,0.7101561924795808
1.12e-05,0.7109550505189065
1.12e-05,0.7117553259278833
1.13e-05,0.7125572357192561
1.13e-05,0.7133609887639386
1.13e-05,0.7141667851937524
1.13e-05,0.7149748158331255
1.14e-05,0.7157852616611473
1.14e-05,0.7165982933052952
1.14e-05,0.7174140705680547
1.14e-05,0.7182327419875636
1.15e-05,0.7190544444333163
1.15e-05,0.7198793027378697
1.15e-05,0.720707429365383
1.15e-05,0.721538924117738
1.16e-05,0.7223738738788659
1.16e-05,0.7232123523978157
1.16e-05,0.7240544201109888
1.16e-05,0.7249001240038563
1.17e-05,0.7257494975123736
1.17e-05,0.7266025604641951
1.17e-05,0.7274593190596893
1.17e-05,0.7283197658926472
1.18e-05,0.7291838800104674
1.18e-05,0.7300516270135007
1.18e-05,0.7309229591931348
1.18e-05,0.7317978157080895
1.19e-05,0.7326761227983019
1.19e-05,0.733557794035676
1.19e-05,0.734442730610876
1.19e-05,0.7353308216552531
1.2e-05,0.7362219445968964
1.2e-05,0.7371159655497183
1.2e-05,0.7380127397343939
1.2e-05,0.7389121119298965
1.21e-05,0.7398139169542894
1.21e-05,0.7407179801733615
1.21e-05,0.7416241180356261
1.21e-05,0.7425321386321321
1.22e-05,0.7434418422794744
1.22e-05,0.7443530221243397
1.22e-05,0.7452654647678628
1.22e-05,0.746178950908022
1.23e-05,0.7470932559982636
1.23e-05,0.7480081509205015
1.23e-05,0.7489234026706069
1.23e-05,0.7498387750544713
1.24e-05,0.7507540293927106
1.24e-05,0.7516689252320499
1.24e-05,0.75258322106142
1.24e-05,0.7534966750307944
1.25e-05,0.7544090456707814
1.25e-05,0.7553200926109984
1.25e-05,0.7562295772952599
1.25e-05,0.7571372636916232
1.26e-05,0.7580429189953531
1.26e-05,0.7589463143228946
1.26e-05,0.7598472253949664
1.26e-05,0.7607454332069211
1.27e-05,0.761640724684561
1.27e-05,0.7625328933236328
1.27e-05,0.7634217398112806
1.27e-05,0.7643070726277802
1.28e-05,0.7651887086269387
1.28e-05,0.766066473593602
1.28e-05,0.7669402027767764
1.28e-05,0.7678097413969343
1.29e-05,0.7686749451261545
1.29e-05,0.7695356805398157
1.29e-05,0.7703918255386332
1.29e-05,0.771243269739927
1.3e-05,0.7720899148370773
1.3e-05,0.7729316749262127
1.3e-05,0.7737684767992706
1.3e-05,0.7746002602026549
1.31e-05,0.7754269780608068
1.31e-05,0.7762485966640995
1.31e-05,0.7770650958205686
1.31e-05,0.7778764689710712
1.32e-05,0.7786827232675828
1.32e-05,0.7794838796144189
1.32e-05,0.7802799726722822
1.32e-05,0.78107105082512
1.33e-05,0.7818571761098888
1.33e-05,0.782638424109401
1.33e-05,0.7834148838085441
1.33e-05,0.7841866574142452
1.34e-05,0.7849538601396491
1.34e-05,0.7857166199530767
1.34e-05,0.7864750772924154
1.34e-05,0.787229384745681
1.35e-05,0.7879797066985847
1.35e-05,0.7887262189500128
1.35e-05,0.7894691082964151
1.35e-05,0.7902085720861767
1.36e-05,0.790944817745116
1.36e-05,0.7916780622743365
1.36e-05,0.7924085317217164
1.36e-05,0.7931364606283926
1.37e-05,0.7938620914516584
1.37e-05,0.7945856739657468
1.37e-05,0.7953074646420262
1.37e-05,0.7960277260101932
1.38e-05,0.7967467260020794
1.38e-05,0.7974647372797372
1.38e-05,0.7981820365495119
1.38e-05,0.7988989038638247
1.39e-05,0.7996156219124334
1.39e-05,0.8003324753049519
1.39e-05,0.8010497498464272
1.39e-05,0.8017677318077927
1.4e-05,0.8024867071930181
1.4e-05,0.8032069610047815
1.4e-05,0.8039287765104924
1.4e-05,0.8046524345104807
1.41e-05,0.8053782126101648
1.41e-05,0.80610638449799
1.41e-05,0.8068372192309116
1.41e-05,0.8075709805291713
1.42e-05,0.8083079260820902
1.42e-05,0.8090483068665592
1.42e-05,0.8097923664798838
1.42e-05,0.8105403404885844
1.43e-05,0.8112924557947165
1.43e-05,0.8120489300212247
1.43e-05,0.8128099709177837
1.43e-05,0.8135757757885328
1.44e-05,0.8143465309430395
1.44e-05,0.8151224111717735
1.44e-05,0.8159035792472976
1.44e-05,0.8166901854523168
1.45e-05,0.817482367135651
1.45e-05,0.818280248297125
1.45e-05,0.8190839392022906
1.45e-05,0.8198935360278116
1.46e-05,0.8207091205382734
1.46e-05,0.8215307597950782
1.46e-05,0.822358505898018
1.46e-05,0.8231923957600256
1.47e-05,0.8240324509155124
1.47e-05,0.8248786773626255
1.47e-05,0.8257310654396591
1.47e-05,0.8265895897357688
1.48e-05,0.827454209036056
1.48e-05,0.8283248663009928
1.48e-05,0.8292014886800747
1.48e-05,0.8300839875595027
1.49e-05,0.8309722586436079
1.49e-05,0.8318661820696461
1.49e-05,0.8327656225555133
1.49e-05,0.8336704295798406
1.5e-05,0.8345804375938572
1.5e-05,0.8354954662643261
1.5e-05,0.8364153207467808
1.5e-05,0.8373397919882243
1.51e-05,0.8382686570583728
1.51e-05,0.8392016795084649
1.51e-05,0.8401386097565873
1.51e-05,0.8410791854984102
1.52e-05,0.8420231321421627
1.52e-05,0.842970163266625
1.52e-05,0.8439199811008662
1.52e-05,0.8448722770244015
1.53e-05,0.8458267320864
1.53e-05,0.8467830175425413
1.53e-05,0.8477407954080696
1.53e-05,0.8486997190255751
1.54e-05,0.8496594336459947
1.54e-05,0.8506195770213009
1.54e-05,0.8515797800073367
1.54e-05,0.8525396671752251
1.55e-05,0.8534988574297843
1.55e-05,0.8544569646333599
1.55e-05,0.8554135982334964
1.55e-05,0.8563683638928574
1.56e-05,0.8573208641198242
1.56e-05,0.8582706988982025
1.56e-05,0.8592174663144836
1.56e-05,0.8601607631811334
1.57e-05,0.8611001856543898
1.57e-05,0.8620353298450921
1.57e-05,0.8629657924210823
1.57e-05,0.8638911711997691
1.58e-05,0.8648110657294646
1.58e-05,0.8657250778581602
1.58e-05,0.8666328122884492
1.58e-05,0.8675338771173512
1.59e-05,0.868427884359841
1.59e-05,0.8693144504549521
1.59e-05,0.8701931967533699
1.59e-05,0.8710637499854925
1.6e-05,0.8719257427090109
1.6e-05,0.8727788137351058
1.6e-05,0.8736226085324468
1.6e-05,0.8744567796082318
1.61e-05,0.8752809868655858
1.61e-05,0.8760948979367087
