x-axis,F1
second,Volt
-7.75900E-06,+465.15628999E-03
-7.73400E-06,+465.62478031E-03
-7.70900E-06,+467.86615019E-03
-7.68400E-06,+467.15090123E-03
-7.65900E-06,+469.17874621E-03
-7.63400E-06,+469.83504422E-03
-7.60900E-06,+469.93226570E-03
-7.58400E-06,+471.95330432E-03
-7.55900E-06,+472.60960233E-03
-7.53400E-06,+473.26590034E-03
-7.50900E-06,+473.92219835E-03
-7.48400E-06,+474.57849636E-03
-7.45900E-06,+475.53878244E-03
-7.43400E-06,+475.79347949E-03
-7.40900E-06,+477.35305446E-03
-7.38400E-06,+478.00935247E-03
-7.35900E-06,+478.91847953E-03
-7.33400E-06,+480.08931625E-03
-7.30900E-06,+481.56516059E-03
-7.28400E-06,+481.44020859E-03
-7.25900E-06,+482.84914366E-03
-7.23400E-06,+485.70653004E-03
-7.20900E-06,+485.42110008E-03
-7.18400E-06,+485.54995683E-03
-7.15900E-06,+486.30861273E-03
-7.13400E-06,+488.15720484E-03
-7.10900E-06,+489.06340685E-03
-7.08400E-06,+488.40710884E-03
-7.05900E-06,+490.71047190E-03
-7.03400E-06,+491.49172191E-03
-7.00900E-06,+493.49387897E-03
-6.98400E-06,+493.83547194E-03
-6.95900E-06,+495.42238603E-03
-6.93400E-06,+495.48891210E-03
-6.90900E-06,+497.60792103E-03
-6.88400E-06,+497.76613607E-03
-6.85900E-06,+498.17425510E-03
-6.83400E-06,+499.87836560E-03
-6.80900E-06,+500.38075411E-03
-6.78400E-06,+500.91727520E-03
-6.75900E-06,+503.25930021E-03
-6.73400E-06,+503.78892119E-03
-6.70900E-06,+504.44521920E-03
-6.68400E-06,+504.60872534E-03
-6.65900E-06,+506.40871432E-03
-6.63400E-06,+507.21977731E-03
-6.60900E-06,+507.87607532E-03
-6.58400E-06,+508.97255538E-03
-6.55900E-06,+510.41975981E-03
-6.53400E-06,+511.12062845E-03
-6.50900E-06,+511.30693144E-03
-6.48400E-06,+513.46437849E-03
-6.45900E-06,+514.24562850E-03
-6.43400E-06,+515.05129257E-03
-6.40900E-06,+515.05129257E-03
-6.38400E-06,+516.61379260E-03
-6.35900E-06,+516.61379260E-03
-6.33400E-06,+518.95754263E-03
-6.30900E-06,+519.73014172E-03
-6.28400E-06,+521.16869171E-03
-6.25900E-06,+521.32570673E-03
-6.23400E-06,+522.48128774E-03
-6.20900E-06,+523.66945676E-03
-6.18400E-06,+524.45070678E-03
-6.15900E-06,+525.25637085E-03
-6.13400E-06,+525.38184786E-03
-6.10900E-06,+526.28804987E-03
-6.08400E-06,+527.63060887E-03
-6.05900E-06,+527.88103788E-03
-6.03400E-06,+528.38137090E-03
-6.00900E-06,+529.96828498E-03
-5.98400E-06,+531.43684600E-03
-5.95900E-06,+532.43661201E-03
-5.93400E-06,+532.74944202E-03
-5.90900E-06,+533.40574003E-03
-5.88400E-06,+535.27394612E-03
-5.85900E-06,+536.18014814E-03
-5.83400E-06,+536.30510014E-03
-5.80900E-06,+537.21130215E-03
-5.78400E-06,+537.96183917E-03
-5.75900E-06,+539.73610626E-03
-5.73400E-06,+540.39240427E-03
-5.70900E-06,+541.14279129E-03
-5.68400E-06,+541.01633926E-03
-5.65900E-06,+542.51711329E-03
-5.63400E-06,+543.01759631E-03
-5.60900E-06,+545.26080841E-03
-5.58400E-06,+544.62686779E-03
-5.55900E-06,+546.19652339E-03
-5.53400E-06,+547.22902743E-03
-5.50900E-06,+549.46903088E-03
-5.48400E-06,+549.04854485E-03
-5.45900E-06,+549.59719153E-03
-5.43400E-06,+550.94267557E-03
-5.40900E-06,+550.69277157E-03
-5.38400E-06,+552.72219157E-03
-5.35900E-06,+553.50344158E-03
-5.33400E-06,+553.50344158E-03
-5.30900E-06,+555.09035567E-03
-5.28400E-06,+555.87160568E-03
-5.25900E-06,+557.05669966E-03
-5.23400E-06,+557.43410570E-03
-5.20900E-06,+558.27846923E-03
-5.18400E-06,+560.01924359E-03
-5.15900E-06,+559.80226980E-03
-5.13400E-06,+561.70996285E-03
-5.10900E-06,+562.70702882E-03
-5.08400E-06,+563.80678667E-03
-5.05900E-06,+563.73910980E-03
-5.03400E-06,+565.29543395E-03
-5.00900E-06,+567.08005003E-03
-4.98400E-06,+567.26245295E-03
-4.95900E-06,+567.63918398E-03
-4.93400E-06,+568.02362842E-03
-4.90900E-06,+568.42424265E-03
-4.88400E-06,+570.78859809E-03
-4.85900E-06,+571.32181913E-03
-4.83400E-06,+573.13234813E-03
-4.80900E-06,+573.13234813E-03
-4.78400E-06,+575.18378215E-03
-4.75900E-06,+574.75267525E-03
-4.73400E-06,+576.87993432E-03
-4.70900E-06,+577.84426226E-03
-4.68400E-06,+578.19637532E-03
-4.65900E-06,+578.64992633E-03
-4.63400E-06,+580.40232940E-03
-4.60900E-06,+581.05862741E-03
-4.58400E-06,+581.77492638E-03
-4.55900E-06,+582.96752048E-03
-4.53400E-06,+584.61443553E-03
-4.50900E-06,+584.14309048E-03
-4.48400E-06,+585.70559050E-03
-4.45900E-06,+586.48684051E-03
-4.43400E-06,+587.23962757E-03
-4.40900E-06,+587.57971466E-03
-4.38400E-06,+588.89314038E-03
-4.35900E-06,+590.01418567E-03
-4.33400E-06,+591.17644179E-03
-4.30900E-06,+591.32678170E-03
-4.28400E-06,+593.56691874E-03
-4.25900E-06,+593.68879569E-03
-4.23400E-06,+594.59499771E-03
-4.20900E-06,+595.91066878E-03
-4.18400E-06,+596.47970289E-03
-4.15900E-06,+596.85148384E-03
-4.13400E-06,+597.54347657E-03
-4.10900E-06,+599.06008289E-03
-4.08400E-06,+599.84133290E-03
-4.05900E-06,+600.28233996E-03
-4.03400E-06,+602.51101472E-03
-4.00900E-06,+603.58089396E-03
-3.98400E-06,+603.83814808E-03
-3.95900E-06,+605.21689516E-03
-3.93400E-06,+604.73699997E-03
-3.90900E-06,+605.64320199E-03
-3.88400E-06,+606.54940400E-03
-3.85900E-06,+607.11963813E-03
-3.83400E-06,+609.26516116E-03
-3.80900E-06,+608.53843703E-03
