x-axis,1,2
second,Volt,Volt
+8.0000000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0005000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0010000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0015000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0020000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0025000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0030000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0035000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0040000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0045000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0050000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0055000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0060000E-06,+577.8894126389E-03,+18.8693468421698E+00
+8.0065000E-06,+577.8894126415E-03,+18.8693468421698E+00
+8.0070000E-06,+577.8894126415E-03,+18.8693468421698E+00
+8.0075000E-06,+376.8843859467E-03,+18.8693468421698E+00
+8.0080000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0085000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0090000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0095000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0100000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0105000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0110000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0115000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0120000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0125000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0130000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0135000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0140000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0145000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0150000E-06,+376.8843859434E-03,+19.0703518688609E+00
+8.0155000E-06,+376.8843859434E-03,+19.0703518688679E+00
+8.0160000E-06,+376.8843859434E-03,+19.0703518688679E+00
+8.0165000E-06,+376.8843859434E-03,+19.0703518688679E+00
+8.0170000E-06,+376.8843859434E-03,+18.8693468421777E+00
+8.0175000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0180000E-06,+376.8843859434E-03,+18.8693468421698E+00
+8.0185000E-06,+376.8843859434E-03,+18.8693468421698E+00
