x-axis,1,2
second,Volt,Volt
+7.0350000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0355000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0360000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0365000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0370000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0375000E-06,+439.6984567861E-03,+20.8793971091509E+00
+7.0380000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0385000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0390000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0395000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0400000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0405000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0410000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0415000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0420000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0425000E-06,+376.8843859434E-03,+21.0175880650073E+00
+7.0430000E-06,+515.0753417999E-03,+21.0804021358490E+00
+7.0435000E-06,+439.6984567849E-03,+21.0804021358490E+00
+7.0440000E-06,+376.8843859434E-03,+21.0804021358490E+00
+7.0445000E-06,+376.8843859434E-03,+20.9422111799922E+00
+7.0450000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0455000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0460000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0465000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0470000E-06,+376.8843859434E-03,+20.8793971091509E+00
+7.0475000E-06,+515.0753418008E-03,+20.8793971091509E+00
+7.0480000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0485000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0490000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0495000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0500000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0505000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0510000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0515000E-06,+577.8894126415E-03,+20.8793971091509E+00
+7.0520000E-06,+577.8894126415E-03,+20.7412061532926E+00
+7.0525000E-06,+577.8894126415E-03,+20.6783920824528E+00
+7.0530000E-06,+577.8894126415E-03,+20.6783920824528E+00
+7.0535000E-06,+577.8894126415E-03,+20.6783920824528E+00
