x-axis,1,2
second,Volt,Volt
+6.8700000E-06,,
+6.8705000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8710000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8715000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8720000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8725000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8730000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8735000E-06,+376.8843859434E-03,+21.4070353042327E+00
+6.8740000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8745000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8750000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8755000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8760000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8765000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8770000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8775000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8780000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8785000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8790000E-06,+452.2612709570E-03,+21.2814071625471E+00
+6.8795000E-06,+577.8894126415E-03,+21.2814071625471E+00
+6.8800000E-06,+577.8894126415E-03,+21.2814071625471E+00
+6.8805000E-06,+577.8894126415E-03,+21.2814071625471E+00
+6.8810000E-06,+577.8894126415E-03,+21.2814071625471E+00
+6.8815000E-06,+502.5125276274E-03,+21.2814071625471E+00
+6.8820000E-06,+452.2612709576E-03,+21.2814071625471E+00
+6.8825000E-06,+577.8894126415E-03,+21.2814071625471E+00
+6.8830000E-06,+577.8894126415E-03,+21.2814071625471E+00
+6.8835000E-06,+502.5125276270E-03,+21.2814071625471E+00
+6.8840000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8845000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8850000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8855000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8860000E-06,+376.8843859434E-03,+21.2814071625471E+00
+6.8865000E-06,+376.8843859434E-03,+21.3567840475622E+00
+6.8870000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8875000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8880000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8885000E-06,+376.8843859434E-03,+21.4824121892452E+00
+6.8890000E-06,+376.8843859434E-03,+21.4824121892452E+00
