x-axis,1,2
second,Volt,Volt
+7.6000000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6005000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6010000E-06,+376.8843859434E-03,+19.6733669489623E+00
+7.6015000E-06,+376.8843859434E-03,+19.8743719756603E+00
+7.6020000E-06,+376.8843859434E-03,+19.8743719756603E+00
+7.6025000E-06,+376.8843859434E-03,+19.8743719756603E+00
+7.6030000E-06,+376.8843859434E-03,+19.8743719756603E+00
+7.6035000E-06,+376.8843859434E-03,+19.8743719756597E+00
+7.6040000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6045000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6050000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6055000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6060000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6065000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6070000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6075000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6080000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6085000E-06,+376.8843859434E-03,+19.6733669489622E+00
+7.6090000E-06,+376.8843859451E-03,+19.6733669489622E+00
+7.6095000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6100000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6105000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6110000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6115000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6120000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6125000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6130000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6135000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6140000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6145000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6150000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6155000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6160000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6165000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6170000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6175000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6180000E-06,+577.8894126415E-03,+19.6733669489622E+00
+7.6185000E-06,+577.8894126415E-03,+19.6733669489622E+00
