x-axis,1,2
second,Volt,Volt
+0.0E+00,+4.19597989321E+00,+14.04522620142E+00
+25.00E-09,+2.98994973302E+00,+22.48743732274E+00
+50.00E-09,+1.78391957283E+00,+21.88442224264E+00
+75.00E-09,+1.18090449274E+00,+20.87939710915E+00
+100.00E-09,+778.89443934E-03,+20.67839208245E+00
+125.00E-09,+778.89443934E-03,+20.47738705575E+00
+150.00E-09,+778.89443934E-03,+20.47738705575E+00
+175.00E-09,+778.89443934E-03,+20.47738705575E+00
+200.00E-09,+577.88941264E-03,+20.47738705575E+00
+225.00E-09,+577.88941264E-03,+20.27638202906E+00
+250.00E-09,+778.89443934E-03,+20.47738705575E+00
+275.00E-09,+577.88941264E-03,+20.27638202906E+00
+300.00E-09,+577.88941264E-03,+20.27638202906E+00
+325.00E-09,+577.88941264E-03,+20.27638202906E+00
+350.00E-09,+577.88941264E-03,+20.47738705575E+00
+375.00E-09,+577.88941264E-03,+20.27638202906E+00
+400.00E-09,+778.89443934E-03,+20.27638202906E+00
+425.00E-09,+577.88941264E-03,+20.47738705575E+00
+450.00E-09,+577.88941264E-03,+20.47738705575E+00
+475.00E-09,+577.88941264E-03,+20.47738705575E+00
+500.00E-09,+577.88941264E-03,+20.27638202906E+00
+525.00E-09,+577.88941264E-03,+20.47738705575E+00
+550.00E-09,+577.88941264E-03,+20.47738705575E+00
+575.00E-09,+577.88941264E-03,+20.47738705575E+00
+600.00E-09,+577.88941264E-03,+20.47738705575E+00
+625.00E-09,+577.88941264E-03,+20.47738705575E+00
+650.00E-09,+577.88941264E-03,+20.27638202906E+00
+675.00E-09,+577.88941264E-03,+20.27638202906E+00
+700.00E-09,+577.88941264E-03,+20.47738705575E+00
+725.00E-09,+778.89443934E-03,+20.27638202906E+00
+750.00E-09,+577.88941264E-03,+20.47738705575E+00
+775.00E-09,+577.88941264E-03,+20.47738705575E+00
+800.00E-09,+577.88941264E-03,+20.27638202906E+00
+825.00E-09,+778.89443934E-03,+20.47738705575E+00
+850.00E-09,+577.88941264E-03,+20.47738705575E+00
+875.00E-09,+376.88438594E-03,+20.27638202906E+00
+900.00E-09,+577.88941264E-03,+20.27638202906E+00
+925.00E-09,+577.88941264E-03,+20.47738705575E+00
+950.00E-09,+577.88941264E-03,+20.47738705575E+00
+975.00E-09,+577.88941264E-03,+20.27638202906E+00
+1.00000E-06,+376.88438594E-03,+20.27638202906E+00
+1.02500E-06,+577.88941264E-03,+20.47738705575E+00
+1.05000E-06,+577.88941264E-03,+20.47738705575E+00
