x-axis,1,2
second,Volt,Volt
+6.7000000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7005000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7010000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7015000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7020000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7025000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7030000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7035000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7040000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7045000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7050000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7055000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7060000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7065000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7070000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7075000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7080000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7085000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7090000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7095000E-06,+376.8843859452E-03,+21.8844222426414E+00
+6.7100000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7105000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7110000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7115000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7120000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7125000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7130000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7135000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7140000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7145000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7150000E-06,+577.8894126415E-03,+21.8844222426414E+00
+6.7155000E-06,+577.8894126385E-03,+21.8844222426414E+00
+6.7160000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7165000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7170000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7175000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7180000E-06,+376.8843859434E-03,+21.8844222426414E+00
+6.7185000E-06,+376.8843859434E-03,+21.8844222426414E+00
